hotel_url,text,rating
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"Owner was consistently rude and unwelcoming to us and rude to the friendly staff (who remained professional) Jacuzzi smells of damp/bacteria. The front of the hotel badly needs painting. It a 15 min walk to any shop/cafe etc. Hotel, staff and pool are lovely.",2
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"We book it the day of our arrival and indeed it was really good. There ´s always a place to park, the pool is great and there is also a jacuzzi There are 2 sorts of breakfast, the cheaper is french type and is sufficient The village is not really big but everything is not far away on the island. Also everyone use bicycle and you can rent some in the hotel",4
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"This was our last hotel on our French tour and after previous five hotels being so good this had a lot to live up to.. And it did! We were given a family room looking out onto the swimming pool. The room had two bedrooms, one double and one twin, a toilet and a bathroom, nothing too amazing but it was clean and hospitable. We had a nice terrace with a table which looked out onto the lovely pool area. The pool looked very welcoming, but it was the wrong time of year for a dip as we would've frozen! There was also a spa pool which was warm, so that could be used. The pool area was very nice with plenty of sun beds and was actually a great place to chill out. The hotel is also opposite an amazing beach area... Truly beautiful. There's also a beach bar where you can eat and have a few cocktails. The hotel is based on the island outside of La Rochelle and its a beautiful place to be, there are many old French villages, plenty of places to eat and gorgeous beaches. The hotel is a gem in a beautiful place.. Definitely recommended.",5
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"Lovely hotel to just relax right across from the large sandy beach. We had a family room with pool view. We just walked out of our room into the lovely pool area. Had breakfast on our terrace one morning. The staff were very easy going. If you rang up for anything it was just done. The restaurant is closed on Sundays & Mondays, which we wasn't very impressed about, but overall the hotel is very nice, if you want to relax. Pleased we stayed on the island, & not in the town",4
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"After searching online found this hotel but didn't book it. Instead we drove to it and booked. Then the price was 10€ more expensive. No problem we took it and asked if we could park our car inside. That would have costed €10, so mentioned the online price and got the parking for free. However, the receptionist realised that there was no space anymore. She promised to inform us when a place became available. That didn't happen though. Only before going to bed and asking again suddenly a place was available... The room with view on the parking was the cheapest. Glad we took it, because the pool view was almost double the price. You would have to accept guests walking in front of your terrace... That room is ok, seperate toilet and bathroom. Safe with a too easie to guess code as it contains the room number and it can't be modified... There is a bar but is only open during the restaurant hours. A bit pointless... About the restaurant read my seperate review. When checking out another person was at the reception, so I feared that the parking fee would be added in addition to the cost of the lamp that was distroyed in our room. Neither were charged. So, all in all : mixed feelings.",3
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,You have to be aware that the main road off the il de re can become a complete 'bouchon' at times- like the day we went - Mother's Day. After sneaking round minor roads we arrived in time for our booked lunch but our relations from la palmyre were over 2 hours late and the chef had gone home by the time they arrived! Anyway the food and service was very nice and there is a nice view towards La Rochelle and on our day the crawling traffic in front of the hotel. The special menu was good value and had lobster which was well cooked in spite of the unnecessary filo parcel. Throughout the service was friendly and professional with the staff well aware that we were waiting for others and managing the service well in spite of that. Angela and phil had actually stayed at the hotel before and recommended it as somewhere to stay.,4
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,We stayed here one night and it was very pleasant. Our room was compact but very comfortable with a nice little balcony overlooking the sea and the pool. Everything is spotlessly clean. The staff are all very helpful. There is a restaurant attached to the hotel which is excellent and should not be missed. We had a very good dinner here with very good service.,4
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"Really nice hotel and if I have a complaint it's the lack of tea/coffee making facilities in the room. Staff were excellent in both the hotel and the restaurant. Our room was clean, we had clean towels each day we asked for them and our room had a great view of the pool. The food in the restaurant was very good with plenty of choice. Breakfast was ok but we preferred Fred's; a short walk away. Plenty of cafes and restaurants in the area and and very close to the bus stop for the trip to La Rochelle or to other parts of the island. The hotel's also just across from the beach where we'd a lovely leisurely walk and paddle. It's also an easy transfer from and to the local airport which makes it really handy.",5
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"We loved the position and accessibility of this hotel. Great staff, plenty of room, close to amenities - what more can you ask for? We would certainly stay here again and the quality of the restaurant food ( excellent ) was an unexpected bonus.",4
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"Fantastic hotel right by a beautiful sandy beach. Room and bathroom a good size and well decorated. Brilliant swimming pool, can get towels from reception. All staff very pleasant and helpful. Would stay there again!! There is a hotel car park which is 10 euros a day but there is plenty of on road parking and the beach car park.",5
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"I do find it strange that this hotel is so widely favoured. We stayed here a week at an extortionate cost, although it is still cheap for the island generally. There are no tea and coffee facilities in the room and a small breakfast needs to be arranged the day before for a ridiculous price. The restaurant is also overpriced for the area. A short walk round the corner offers a wealth of good well priced restaurants for half the price. These include Le RéGalet, Le Platin, Pizza Re, La Plage and so on. The pool is unheated, freezing cold and positioned on the roadside. Not very appealing. We had the smallest balcony in the world, in a dark, corner located room for us and our 5 year old son. The balcony was so small you couldn't sit down. Pointless. It faced a back alley. As we were staying there after a week spent at my father's house near Aulnay, we had our own towels and a few smalls that needed rinsing through - especially after beach or pool days. We put these out to dry on the balcony. We were immediately shouted at by the neighbouring house whose back garden looked up at the hotel. Firstly a woman was screeching something at us in French about the balcony looking like a campsite. Then a man later shouted up to us to take our wet clothes and towels down. We refused. Its a balcony! Facing a back street alley and we had no where else to hang our stuff. The next day the hotel informed us they had a complaint about our wet towels offending the neighbouring house and to remove them immediately. I told the staff that in all my years of staying in hotels I had never been told that i can't use the balcony to hang out wet things. They just shrugged and said we could use the hotel's tumble dryer. (They dont offer a laundry service). Quite appalling and ridiculous. On our last night we were kept awake for hours by some couple having a very,very loud argument on the floor below us,. Not a great atmosphere for kids. Some of the reception staff are personable. There are no proper facilities. The 'shop' is a chiller in reception. No better than a vending machine. There's no bar, no snacks available and a limited staffed reception for just a few hours a day. The parking at 10 euros a day is bonkers. Use the car park on the beach opposite - it's free! And as for the Wifi. Forget it! It's sporadic and slow. There is also no lift to the first floor which means you have to drag all your luggage up and down two flights of stairs. Don't stay here if you have a mobility issue. I've given this hotel 3 stars because it was on the whole clean and convenient and enabled us to stay on a beautiful, if somewhat overpriced island. But the facilities are very, very basic. For the same price we could have had a luxury five star, all inclusive experience in Spain, Greece or Turkey etc. Which is what we will be doing next year!",3
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"Firstly looks and sounds very different on the website than reality, really not worth anywhere near the 170 euro we paid for 1 night! the staff lacked any warmth or friendliness whatsoever!The room was way too small for a couple with a baby.",2
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,A lovely small hotel with lovely staff that made us welcome. We stayed two nights would of loved to have time to stay longer. The hotel was spotlessly clean. We ate both nights in the restaurant and enjoyed both meals. The hotel has a lovely pool and is just across the road from the beach. A quiet area but if you turn left coming of the hotel then first left again you will find a well stocked supermarket and a couple of bars. Would love to visit Ile de re again and this hotel. We booked a ground floor room with pool view.,5
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"Clean rooms, friendly service and good food is just what we needed on our visit to Rive Doux Plage on Il de Re. A small we'll run hotel opposite the beach with the owners very present to oversee the restaurant. A three course dinner menu for 25 euros was excellent value.",5
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,We visited here on the 8th of June after an amazing holiday in ile de re we had a lovely 3 course meal they understood English and were very attentive. We sat on the balcony over looking the sea and watched the sun go down. I highly recommend this restaurant if visiting this amazing island.,5
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"Great location in front of the sea, clean room with a very nice, warm and welcome staff. I also strongly recommend the restaurant and its menu where everything is freshly made, tasty with an excellent service. Thanks for this weekend, I will come back !",5
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"Stayed here for a couple of nights at the end of March 2016. The hotel is clean and orderly. The first room was overlooking the carpark and was very dull, but we managed to get a better room with a little balcony facing the sea. The breakfast was fine, in an adjacent restaurant. we did not try the restaurant as it was still closed for the winter. The outside pool was also closed, although it is probably quite nice in the summer. We paid to lock the car in a secure carpark, but i am not sure that this is essential. There is a reasonable amount of free parking at the back of the hotel on quiet little streets, so if we were to go again, we would do that and save the car park money.",4
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"Le Grand Large was an excellent choice. The management made sure that a delivery which we expected prior to our arrival was notified to us in advance. The room was lovely and comfortable, the pool was inviting, and the breakfast was outstanding. We highly recommend the hotel.",5
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,Good Hotel situated directly opposite a beautiful sandy beach with fine views. Convenient for travel to and from the mainland. Well equipped modern rooms some adjacent to the outdoor pool.Secure parking available. On site restaurant offering quality food at a good price.First class helpful English speaking receptionist,4
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"We are a polite, well mannered family from Jersey. We chose this hotel for a last minute long weekend to celebrate my son's 30th birthday... It was the only hotel on the island that still had enough availability. Supper on arrival was pretty tasteless... Breakfast, which HAS to be prebooked every evening is VERY POOR. The staff in the hotel are lovely BUT the hotel is run by a husband and wife team. The wife is a typical French patronne and clearly wears the trousers BUT the husband is incredibly rude, offhand and appears not to like the English. The wifi STILL doesn't work...! The rooms are tired and smell damp.",1
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"Booked two communicating rooms which was great with the kids. From room to pool to beach. If that is what you are looking for then stop here. The internet site is as per reality. Breakfast is varried, fresh fruit salad. Special thanks go to the cleaning staff. They were really nice and really there to make life easy when they have to find time between naps.",4
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"Myself and my fiancee stayed here for 5 nights and loved it. Upon approach you notice the beach is directly opposite the hotel and you can use the 'free beach car park'. We were greeted by a lovely receptionist who spoke very good english and gave us a great introduction to the hotel and the island itself. The lady took the time to give us all room information and also gave us info on the most attractive beaches and popular scenic cycle routes (circled them on a map) she provided us with. We were shown our room and upon entering it smelt fresh and nicely fragranced. The room itself was immaculate, spotless and the staff kept it like that for us the entire stay. The bed was comfy although it was two singles joined. The room had all your basics and air con which was nice. The only niggle i had with the room was the roof sloped over the shower and we couldnt stand up whilst showering, had to duck so somebody taller or older than us might have struggled (im 5ft9). The whole hotel was very well maintained and nicely decorated, the pool was also nice/clean. Bike hire was available from the hotel and you could borrow towels for around the pool. For what i paid £385 for 5 nights in July i think the hotel was excellent value for money. Overall excellent polite staff, immaculate hotel in a great location.",5
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"Spent four days on Ile de Re enjoying the cycling, scenery and food the Island has to offer. Our room was clean and tidy and the hotel staff were friendly, helpful and very forgiving of our lack of french. They kindly met us at the bus knowong we were getting in late from San Senastian and were most apologetic over a mix up over room cleaning thar was largely my fault! We enjoyed a meal in the reasurant and found the breakfeast to be reasonable value on an Island renowned to be on the expensive side - its not unusual to be charged 4eu for a tea which is half the price of the continental breakfeast which comprises great fresh fruit, cereal, yoghurt, pasties bread, tea, coffee, jam and a warm greeting. Our top floor room had a good view. On the downside the internet was very very slow - speak up about this as the hotel obviously configures it for functions and were able to improve it after we mentioned it. Ile de Re is a great place for riding and the bikes from the hotel were reasonable at a reasonable price, though their range is limited. I am 6ft and needed to rent one from the local shops, but there are three within easy walk. Get out and head to the furthest reach of your ride along the island early as the sea breeze usually (not always!) provides assistance on the trip back toward the hotel and is a pain to ride into. Its a shame there are no fridges in rooms as we like to buy and use local market foods while riding - hit the Le Flotte Market - good local produce and lots of characters.",4
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"Stayed here for three nights in September on a motorcycle road trip. Great welcome, secure parking, easy to find location, good basic rooms, nice pool and short hop to a stunning beach. 3-4 nice restaurants nearby that are much greater value than the hotels restaurant (although the hotel restaurant is of a higher standard and thus the price.) Do pay a visit to Le Platin (5-10min walk); nice down to earth restaurant with the best (and biggest) serving of Moules I have had. Waiter is also a great character and very friendly - liked it so much we went back for a second night. We also used 'Fred the Boulangerie' for coffee and pain au raisin at breakfast; great value, fab coffee and great pastries. Il De Re is a great relaxing place at this time of year (mid sept). We were lucky to be blessed with great weather and will most definitely look to return.",4
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"We stayed for three days with the kids. As we arrived, the room was not very clean. Looking behind the bed, it was clear that it had not been hoovered for a while. With my partner being sensitive to dust, she did not sleep very well. Staff average friendly. The location is OK, but I did not realize from the website that a very busy street is just in front of the hotel. That is probably my own fault for not checkin properly beforehand. In sum, I did not think this was very good value for money.",3
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"Our room was adequate, but that is one minuscule balcony.....the wardrobe doors could not stay on their runners, there were no shelves in the bathroom to put your wash things, bit disappointing given how expensive it is....but, on the plus side the pool is beautiful and immaculate, the air con in our room was fantastic, the staff are charming and they made things very easy. The food in the restaurant was really good but very expensive. The owner needs to organise the rooms so they work for travellers. Oh and I do hate it when they push two single beds together.....buy some doubles, it feels horrid when they drift apart in the night.",3
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"This hotel is ideal for a quiet base, although the toll to cross onto the island came as a shock @16 euros , also breakfast was way overpriced at 14 euro PP we had breakfast in village for 5 euro each when we felt like it ! not tied to hotel times of resturant . The location alongside the beach ideal for a family that want a beach holiday, nice pool although a little nippy when you first go in even in Aug . The room was small and ground floor rooms came out onto swiming pool area . We had upstairs room with sea view , lovely wakeing up in morning from the good night sleep in the large beds with a excellent view over the bay . We had a hire car and used this hotel as a base to tour island found some lovely peacefull havens to provide a relaxing holiday . Only had dinner one night out of 10 in hotel resturant no issue just a little pricy . The village center was within a easy level walk, out of back of hotel .(100mtrs) Pleanty of parking outside hotel however the enclosed car park at rear of hotel @10 euro,/ night if you want it . We did not need to use this and no issues with parking . We Would go back again .the reception staff very helpfull and spoke good English and very helpfull . If you are looking for the high life this area is not for you , however if looking to relax on holiday ideal location . il de re has many lovely small towns to explore . Used the local bus to La Rochele at 5 euro pp return cheaper than paying toll on bridge . Summarry very relaxing Holiday many found memorys and would return again .",4
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"Stayed for one night during a 10 day trip to France. Check in was corteous, polite and friendly. Room 111 was small and dark but clean and ok for the less than 24 hours we were there. In addtion to the free beach car park there is a private car park available for 10 Euros which was important for us. The breakfast was buffet style plentiful and not bad value at 12 Euros each. Dinner in the restaurant was excellent, superb oysters and steak tartare with a nice view from the terrace looking out over the beach. The staff were very friendly. We diid not see much of the Island, Rivedoux village is small but quite nice and La Flotte is lovely with much more to see with more choice in cafes and restaurants.",3
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"We booked our first visit to ile de Re at quite short notice. We travelled down by car and found the beach car park just across the street which turned out to be free. The hotel is situated in a residential area which was a little surprising. Nevertheless the rooms were adequate and clean and although there was some manoeuvring to be done to get into the toilet and shut the door this was not a problem. Our room overlooked the pool on the ground floor and although at first I was concerned about privacy and noise, these proved to be groundless and the pool being open until 10pm meant you could swim basically whenever you wanted. The staff were very friendly and helpful and the restaurant food was very very good indeed. Quite a small menu but each course was extremely enjoyable.",4
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"Booked a last minute deal here after reading positive reviews. However the photos and name are misleading. There is nothing grand or large about this hotel. It is a very small but well run hotel just over the bridge on isle de re. We had a room beside the pool . The rooms are small and if you are tall you would find it difficult to access the toilet which is in a tiny room. However they are adequate as is the small pool area . The breakfasts at e12 each are expensive but well worth it. Typical French breakfast buffet but lovely especially the home made pancakes However having visited other parts of the island by bike - a must by the way- if I was down here again I would not stay in rivedoux but in la flotte which is only a few minutes away but has loads more cafes, restaurants and atmosphere. Rivedoux is v quiet with only 3 or 4 restaurants at night though admittedly it does have a brill boulangerie in Fred's a few minutes walk from the hotel so. If quiet suits you then stay here but not for us",3
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"For our first visit to Ile de Re we booked a two night stay at the Grand Large hotel. It had received positive ratings and we were looking forward to being near the beach and enjoying a sea view room. Our first (non hotel related) unpleasant surprise was that the bus service from La Rochelle train station to Ile de Re only runs every 3-4 hours on Sundays and holidays. Not wanting to spend a few hours waiting for the next bus we took a taxi for about 40 euros for the 20 minute trip. The hotel is located in the first village after crossing the bridge. The hotel faces a main road and to the left of the beach is a rather industrial view of the port of La Rochelle. The lady at the front desk was quite friendly and we were able to check in at 13:00 instead of 15:00 since our room was ready. She took us to room 111 on the ground floor. Unfortunately it was rather dark and facing the parking lot on the rear. There was also a strong ammonia smell in the bathroom. We opened the windows to air out the room and then left to pick up our rental bikes. (The hotel also rents bikes, bur we'd already reserved at another shop.) We realized that the hotel is rather far from the center of the village (15-20 min walk) and there really isn't too much to see in Rivedoux anyway. We much preferred La Flotte and St Martin-de-Re. On our return we were able to access the rear entrance/ parking (10 € per night if you come by car) with the security code provided at check-in. Since there are no other restaurants nearby we decided to try the hotel restaurant and we enjoyed a really nice meal of oysters and fish of the day. Service was friendly and we only found the house wine rather bland (splurge for a better wine) and the dessert overpriced (9.50€ for a simple creme brulee). It was the best meal amongst three restaurants we tried and I'd give the restaurant a 4 out of 5. Otherwise the room was clean and relatively spacious. We could hear the occupants in the room above ours, tv and free wifi worked trouble free. The bathroom was ok except for the ammonia smell, with a bathtub and plenty of hot water. Overall we had a trouble free stay, but were disappointed by the view and location for the price we paid.",3
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"We booked this hotel through a special discount program, so obviously we got the smallest and most distant room. But it was still everything we needed, with a nice and spacious bathroom to boot. The pool and hottub are opened until 22:00, so you can almost always take a swim when you get back to the hotel. Or you can hop on over to the beach, which is right in front of the hotel. For us, the best part about this hotel was the restaurant: breakfast was okay but not super special, but the evening dinners were really enjoyable, to such an extent that we almost didn't want to leave. The best was the starter that consisted of cod gratiné with Reblochon. Even if you're not staying in this hotel, try and visit the restaurant. It has a spacious patio with view of the sea and some lighthouses!",5
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,choose a seaview room on the first floor as rooms at swimmingpool level not very private the space around the pool and the number of chairs are somewhat limited restaurant in the hotel provides excellent service and good choice,4
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"I was travelling solo for 3 days and do no tdrive so I booked this hotel on the beach for relaxation. Airport to Ile De is easy, one bustop at the airport get the Ligne 7 bus to Place du Verdun (€1.30) in the city centre then get the No.3 bus (€4 each way) to Il de Re, takes 20mins to La Rochelle centre and 20mins to Il de Re by bus (Gustave stop)the 2nd stop on the island, very comfortable travelling. Hotel has no snack facilities and restaurant is open 2 hrs lunch and then nothing until nighttime. breakfast at €14 is way too expensive. Its also in the middle of nowhere so any shop or bakery is a good 10min walk. No security at nighttime as no staff. Nice pool area. Beach is lovely but ridden with flies so bring repellant, they drove me mad. I would advise to fo further into the Island as Rivedoux area is very quiet and no shopping,.",3
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"The hotel is clean, comfortable and the staff pleasant and helpful. Breakfasts were good and hotel restaurant with terrace overlooking the beach, was really excellent. It was so convenient for the airport at La rochelle, with convenient parking opposite, in the beach carpark. The rooms were on the small side, but the bed was comfortable, bathroom facillities good, and air conditioning worked well. There was very little nose from the nearby road, and the pool area was delightful. The hotel was well situated for exploring the island on bikes or by car.",5
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"If you want a hotel convenient to La Rochelle airport but on the Ile de Re, this is the one - 10 minute drive in our hire car. We were pleased with our stay because we were on a budget and made our reservation via booking.com which had discounted the normal rate by at least 30%. We would have been disappointed had we paid the normal rate as the hotel is wedged into a small residential site. We also avoided the over-priced breakfast. The hotel faces the sea but, the worse view on the island (industrial La Rochelle). When you arrive, you will find you park in the public beach car park across the road from the hotel, otherwise parking is 10 euros per night round the back in their own tiny car park. The beds were king size though and very comfortable, the bath rooms clean and modern and the staff were helpful. Next time however, we would spend a little more and go up market towards the centre of the island which is very relaxing with great beaches.",3
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,"Unfortunately, this hotel was a real disappointment. It was not what we had expected from our discussions with the hotel beforehand and looking at the website. In brief, our 'interconnecting rooms' (via a bathroom) were tiny, they hadn't been refurbished in years and had an awful musty smell which just lingered. We arrived after midnight and so had to wait till morning to speak to the management. We wanted to be moved to another room or to leave the hotel. We had several discussions with them but while they said they understood our complaints, they weren't prepared to do anything about it and as we had booked for two nights we would be charged for this irrespective of whether we stayed or left. Their policy is very heavily biased in favour of the hotelier (who, in this case provided an unsatisfactory service).",1
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,We had the weather so the hotel was a good experience. Right opposite the nice sandy beach. Lovely pool area. Polite receptionist. Pleasant staff. Nice restaurant on the hotel site - staff were fantastic. Food was very tasty. Parking opposite hotel OR you can pay 10Euro a night to park round the back privately. Rooms clean and bright.,4
Hotel_Review-g580157-d483795-Reviews-Le_Grand_Large-Rivedoux_Plage_Ile_de_Re_Charente_Maritime_Nouvelle_Aquitaine.html,I booked 3 nights at this hotel via an agency and paid a hefty supplement for a sea view with balcony. We left after the second night due to 1. The hotel is on a very busy road and we couldn't sleep at night as we felt as if we were on the M25 2. The double bed was very small. 3. The restaurant was average but expensive. 4. The view over the Atlantic takes in the heavy industrial area of la Rochelle. 5. The balcony was so cramped that only one of us could use it at a time. I was offered a change of room for the second night but no refund on the supplement that I had paid for this magnificent sea view. As we had booked via an agency we lost our money for the third night but I was willing to do that just to move out of this hotel. In the end the receptionist said that she would give me a gift of a free night's accommodation at another time. That must have been a joke. We then moved to the lovely Les Vignes de la Chappelle which was far superior and even cheaper. If we were going to Ile de Re again I would stay at La Flotte or St Martin or at Sainte Marie,2
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"this is our third trip to zahara, a not so quiet, quiet village on the costa de la luz. we heave always passed by the gran sol and said, one day.....well this was the day. after a drive from madrid we arrived to find no close parking, but there was a garage 3 minutes away, easy to find, a 10 minute walk. extra, but worth it. our room faced the atlantic ocean with africa in view. it was very spacious as was the bathroom. a balcony overlooked the pool and beach (and the nightly entertainment of folks getting stuck in the sand with their cars). breakfast was fabulous, huge buffet with everything from ham to tortilla to fruit to yogurt (you get the picture) the location of the hotel was great, a minute to the sand and easy access to restaurants around town. it was clean (although a little paint would help) and the staff was constantly working on the grounds, the pool and the interior. the only downside is that the desk staff was not the friendliest. they weren't unfriendly, just not warm like we had experienced in madrid.",5
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,Perfect spot by the beach and the swimming is safe. Comfortable rooms and friendly service. We did not eat in the Restaurant but heard good reports. Breakfast was very good. We will certainly return again.,5
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,Excellent hotel for beach and town. Staff friendly. Breakfast very nice. Recommend this hotel for a quiet break in a fabulous town having plenty of restaurants and tapas bars in walking distance. Hotel restaurant looked good but we already had decided we're to eat dinner.,5
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"Good hotel, great facilities and very clean. Location is perfect, directly on the beach. The hotel has a small ish pool and spa bath. Reception very helpful. We had a room with a partial sea view but actually the view was very clear and much better than we expected.",4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"Excellent location. Smack bang on the sea and beach. We loved our room, sea views and just the right size. The staff were lovely. I was a bit grouchy because parking was full at the hotel and my car got stuck in the sand but it was ok in the end. Breakfast was good. This hotel has a 'chic' feel to it. Its right in the middle of things, with the bars, shops and restaurants a one minute walk away. We will be back.",4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"We asked for a quiet room and they gave us a room in front of a place with live shows till 4am, although we asked again for a quiet one, the people of the front desk refused to give us a quieter one. Rooms need to be renovated, specially the bathrooms. Not suitable for people with accessibility needs. Staff need to be more professional and provide a better customer service. Swimming pool has to much chlorine, that was disgusting and unhealthy.",1
