id,rating,avg_sentiment,min_sentiment,max_sentiment,node2vec_0,node2vec_1,node2vec_2,node2vec_3,node2vec_4
3572,5,0.23955,0.0772,0.4019,0.196760699,0.61362654,0.444356769,-0.048183858,0.039246522
3573,5,0.123475,0,0.4939,0.113238305,0.461868286,0.172570556,0.045800526,-0.192456797
3574,4,0.184671429,0,0.4939,0.350768983,0.724512219,0.243023992,-0.166480035,-0.389837801
3575,5,0.6369,0.6369,0.6369,0.033199023,0.472126842,0.374845803,-0.102444507,-0.073094077
3576,2,0.163066667,0,0.3612,0.358721793,0.637968302,0.490909189,0.05460573,-0.167718992
3579,4,0.04515,0,0.3612,0.308355659,0.865611553,0.732238829,-0.085278325,-0.178960517
3580,4,0,0,0,-0.019893626,0.040877845,0.094887018,0.015986741,-0.087084308
3583,5,0,0,0,0.165620863,0.789892256,0.514483452,-0.507810473,-0.354854256
3585,4,0.0953875,0,0.4019,0.387589812,1.165085554,0.747791171,0.084583767,-0.172477752
3586,4,0.125,0,0.25,-0.007620072,-0.063511431,-0.048915487,-0.08332853,0.052223355
3587,5,0.0903,0,0.3612,0.285666019,1.315381169,0.418080479,-0.453330904,-0.455376655
3589,2,0,0,0,0.494624108,0.847952783,0.128883451,-0.574087799,-0.621845186
3590,4,0.29125,0,0.4019,0.296789199,0.535189271,0.220348865,-0.181121349,-0.108601257
3591,3,-0.4019,-0.4019,-0.4019,0.272495121,1.164044738,0.694996297,-0.358637005,-0.396818727
3592,2,0,0,0,0.492588431,0.967290044,0.721107364,-0.481247842,-0.533091187
3593,5,0,0,0,0.386516809,0.785481572,0.346687168,-0.246117949,-0.127756149
3594,5,0.1806,0,0.3612,0.287875831,1.111922622,0.650971174,0.175497666,-0.530302644
3595,5,0,0,0,0.072227366,0.907122672,0.669402063,0.04858391,-0.494469643
3596,5,0.0176,-0.2732,0.3612,0.315260291,1.148169994,0.320590287,-0.144930542,-0.444642633
3597,5,0,0,0,0.653902054,0.966519833,0.747496665,0.074439235,-0.452810049
3598,5,0.2123,0,0.6369,0.31358397,1.108822107,0.867680192,-0.086323023,-0.12596117
3599,5,0.5719,0.5719,0.5719,0.05976782,0.21508424,0.059064705,-0.082286239,0.008610679
3600,3,0.1204,0,0.3612,0.028501652,0.738010824,0.796752989,-0.366169065,-0.124416217
3601,5,0.1806,0,0.3612,0.098651558,0.364341378,0.209246993,-0.265445054,-0.252976924
3602,4,0,0,0,0.420662105,0.463637769,0.70566088,0.112703286,-0.562163711
3603,3,0,0,0,0.323979855,0.50638485,0.460520893,-0.361011684,-0.229503348
3604,5,0,0,0,0.091603383,1.152044773,0.199264944,-0.571514249,-0.498787344
3605,2,0,0,0,0.145804569,0.587198853,0.545237541,-0.11906632,-0.061490119
3606,3,0,0,0,0.543608069,0.721716523,0.658297241,-0.173848227,0.065730207
3607,5,0.4939,0.4939,0.4939,0.135554746,0.45563978,0.321702421,-0.143100575,-0.072081089
3608,2,0.01941875,-0.5106,0.6369,0.410037249,0.789931893,0.551462293,-0.76864177,-0.737941861
3609,5,0.025733333,0,0.0772,0.260643393,0.963913143,0.581540406,-0.074747838,-0.465939313
3610,5,0,0,0,0.36240536,1.140427232,0.404790103,0.004594396,-0.194109559
3611,5,0,0,0,-0.007156499,0.665365219,0.665082991,-0.451488405,-0.467714936
3612,4,0,0,0,0.352362514,0.682543099,0.609166503,-0.236658275,-0.223353684
3613,5,0.100171429,0,0.3612,0.277539641,0.731180549,0.59813863,-0.171928585,-0.30483222
3615,5,0,0,0,0.546011329,0.558650553,0.481704891,-0.145776823,-0.730196357
3618,5,0.355,0.0772,0.4939,0.171421692,0.744550705,0.880036056,-0.141680822,-0.484584361
3619,5,0.3062,0,0.6124,0.189009666,0.51151377,0.407893628,-0.201015025,-0.179804116
3620,3,0,0,0,0.030776538,0.958989799,0.566995919,-0.153707951,-0.45182991
3623,4,0,0,0,0.626033783,1.036402702,1.052542567,0.026548862,0.037110489
3624,5,-0.0258,-0.0516,0,0.266295791,1.048179269,0.617402732,-0.311796755,-0.237753376
3625,4,-0.01032,-0.0516,0,0.149566919,0.315619409,0.290416926,-0.171865121,-0.242666215
3626,5,0.31845,0,0.6369,0.328709692,0.847953796,0.5333184,-0.278369576,-0.387096137
3627,5,0,0,0,0.433361262,0.673863828,0.313470691,-0.230802014,-0.181516886
3628,3,0,0,0,0.52703768,0.928723633,0.59739089,-0.386789948,-0.31257081
3629,5,0.148575,0,0.4939,0.355781376,1.09378016,0.580309868,-0.173401996,-0.291730225
3630,5,0,0,0,0.118532069,1.005775571,0.467503935,-0.392897874,0.010335327
3632,4,-0.0192875,-0.1027,0,0.310517311,0.830367625,0.719963253,0.019123917,-0.151455954
3633,1,-0.148,-0.296,0,0.32038641,0.736946464,0.635343432,-0.358149141,-0.307435364
3634,4,0,0,0,0.141516104,0.362086117,0.19749099,-0.140838817,-0.100087382
3635,1,0.101045455,0,0.7096,0.342070937,0.743525565,0.361956865,-0.144564241,-0.410551339
3636,4,0,0,0,0.189738125,0.790187776,0.486560374,-0.14196752,-0.292463392
3637,3,0.07249,-0.2732,0.6369,0.165883273,0.843678534,0.258203894,-0.426038206,-0.442918211
3638,4,0.0903,0,0.3612,0.227819368,0.608878791,0.490112275,-0.202185437,-0.153072447
3639,5,0.2123,0,0.6369,0.081294633,0.514795005,0.460775852,-0.103399634,-0.235868633
3640,4,0,0,0,0.234052941,1.04930079,0.466847718,-0.13219595,-0.675721586
3641,5,0,0,0,0.304371417,0.656689048,1.063576221,-0.178536132,-0.506953537
3642,1,0,0,0,0.013047094,0.083792597,-0.033814847,-0.01111054,0.023698894
3643,5,0.16242,0,0.4939,0.190564677,0.827593803,0.528407156,-0.623714745,-0.200446516
3645,5,0.118688235,0,0.6369,0.582687199,0.802903116,1.115685344,-0.532364666,-0.205174953
3646,5,0.164633333,0,0.4939,0.306260705,1.052572131,0.850385308,0.156601295,-0.030751739
3647,5,0.026215385,-0.1531,0.4939,0.398544818,0.993115842,0.9318344,-0.124351978,-0.533581078
3648,5,0,0,0,0.380032599,0.83079201,0.336121887,-0.376064181,-0.047858186
3649,5,0.3022,0,0.6369,0.234681576,0.438219249,0.27996406,-0.231582969,-0.097796239
3651,5,0,0,0,0.315820873,1.065420508,0.508096755,-0.214186504,-0.159948274
3653,4,0.058025,0,0.3612,0.14217177,0.430963218,0.41683507,-0.235039815,-0.234861419
3654,4,0.181966667,-0.1027,0.6486,-0.005152422,0.077896722,0.005593658,0.017611345,0.018336125
3655,3,0,0,0,0.43646577,0.45164445,0.560149729,-0.396047682,0.015177299
3657,3,0.2123,0,0.6369,0.600202918,1.094626427,1.026778221,-0.313558638,0.47021389
3658,4,0,0,0,-0.037952822,0.805989981,0.520032704,-0.25819695,-0.519750595
3659,5,0,0,0,0.513148904,0.944409966,0.631206632,-0.43392387,-0.075398348
3660,4,-0.0258,-0.0516,0,0.457852095,0.960909307,0.669276655,-0.541964293,-0.332295418
3661,4,-0.068,-0.34,0,0.214522809,1.02963388,0.547890246,-0.507965982,-0.129212961
3662,5,0,0,0,0.404445678,1.049578309,0.47242406,-0.21256718,0.060447678
3665,4,0,0,0,0.310854435,0.885871291,0.582144916,-0.021604482,-0.404574305
3666,5,0.0669,-0.2263,0.4939,0.704144061,1.11054039,0.473262012,-0.494603574,-0.312804848
3667,5,0,0,0,0.177580386,0.916597188,0.368936151,-0.205778018,-0.382183701
3668,5,0.23835,0,0.4767,0.502832949,0.716969073,0.54798162,-0.356557488,-0.293736726
3669,4,0,0,0,0.217691481,0.516745389,0.310545325,0.077358462,-0.079555273
3670,3,-0.068466667,-0.1027,0,0.773911595,0.996357203,0.627392411,-0.64078927,-0.199814662
3672,5,0.4939,0.4939,0.4939,0.071714692,0.601890922,0.344468057,-0.355074078,-0.481240928
3673,4,0,0,0,0.101642258,0.254298449,0.2028777,-0.059987191,0.032841619
3674,3,0,0,0,0.516331673,0.949568331,0.938444853,-0.787217796,-0.464067221
3675,5,0.3818,0.3818,0.3818,0.18531549,0.481954575,0.293903947,-0.012290236,-0.092854127
3676,4,0,0,0,0.022267062,0.087918043,0.130499527,-0.079810567,-0.07461524
3677,5,0,0,0,0.220663577,0.421053767,0.286319047,-0.12524794,-0.036470316
3679,3,0,0,0,0.349364579,0.999504149,0.448044419,-0.37012893,-0.228942215
3680,4,0,0,0,0.208074167,0.776915133,0.478857279,0.025436729,-0.033877809
3681,4,0,0,0,0.345220983,1.012910724,0.617805958,-0.093664572,-0.301130652
3682,3,0.1872,0,0.6369,0.466118485,0.778177559,0.552649915,-0.152630091,-0.418224454
3683,5,0.2123,0,0.6369,0.172365293,0.367494971,0.157593727,-0.095541075,-0.010955616
3685,5,0,0,0,0.200046808,0.651435852,0.570395052,-0.122158781,0.015739284
3686,5,0.21075,0,0.4215,0.473987639,0.945748031,0.249149755,-0.219710737,-0.523902655
3687,5,0.27186,0,0.6369,0.222098589,0.995896935,0.764225483,-0.16335018,-0.186780155
3688,4,-0.24114,-0.4019,0,0.337869078,1.240071177,0.592856765,-0.111690126,-0.480267942
3689,5,0.12765,0,0.5106,0.276610017,0.61318469,0.478737921,-0.260179967,-0.335949093
3690,4,0,0,0,0.103301078,0.414639443,0.242849141,-0.117740989,-0.047511403
3691,3,0,0,0,-0.013712516,-0.057685498,-0.055635065,0.038664084,-0.031617317
3694,4,0,0,0,0.739101887,0.929588437,0.858639359,-0.560747802,-0.33487919
3695,1,0,0,0,0.463905483,1.01813972,0.569427252,-0.212790668,-0.594403386
3696,4,-0.100475,-0.4019,0,0.490548193,0.977006197,0.682014108,-0.287837148,-0.229409054
3698,4,0,0,0,0.362080127,0.547746301,0.440235674,-0.193696633,-0.272312135
3699,3,0,0,0,0.391474247,0.851831257,0.653761327,-0.353248745,-0.29317677
3700,5,0.20095,0,0.4019,0.24209027,0.429141402,0.295949072,-0.156757265,-0.210085526
3701,3,0,0,0,0.286859721,0.526694477,0.577978611,0.001406199,-0.303731829
3704,2,-0.00425,-0.1027,0.0772,0.401956409,0.908836186,0.641839147,-0.05757802,-0.006386537
3705,2,0,0,0,0.68181777,0.823074162,0.538758636,-0.328110844,-0.431348681
3706,4,0,0,0,0.277560025,0.600388825,0.675044954,-0.127364799,-0.247994512
3707,3,0.1204,0,0.3612,0.354153514,0.585046351,0.302804738,-0.211261854,-0.454148352
3708,1,0,0,0,0.267319798,0.33945033,0.150606513,-0.083369955,-0.267813474
3710,5,0.06124,0,0.1531,0.452056319,1.118109822,0.704224467,-0.376015127,-0.365964472
3711,2,-0.296,-0.296,-0.296,0.149964705,0.732155919,0.880496323,-0.033256263,-0.232168496
3712,3,0.07224,0,0.3612,0.185297593,0.354873836,0.331235111,-0.118390456,-0.107242368
3713,4,0,0,0,0.3515414,0.424477249,0.479806215,-0.141595751,-0.323661834
3714,5,0,0,0,0.596682966,1.127839327,0.635493457,-0.280170262,-0.131064251
3715,1,0,0,0,0.390286654,0.421708673,0.472814709,-0.232792422,-0.23861064
3717,4,0,0,0,0.168376014,0.474195242,0.356124401,-0.154327258,-0.08714176
3718,3,0,0,0,0.507289052,0.684623539,0.790788352,-0.249031112,-0.446773827
3719,4,0,0,0,0.678658664,0.424988598,0.706201136,-0.039502569,-0.742797554
3720,5,0,0,0,0.313491464,0.652016878,0.245790809,-0.251742482,-0.318402261
3721,5,0,0,0,0.057177879,1.016887546,0.293198675,-0.317460865,-0.271006286
3722,5,0,0,0,0.221239254,0.90530324,0.522281766,-0.0366272,-0.055567183
3723,3,-0.087485714,-0.6124,0,0.146836489,0.873170197,1.033224583,0.137908474,-0.257741213
3724,5,0,0,0,-0.03735619,0.995493233,0.780978739,-0.339561701,-0.330399245
3725,5,0.277966667,0,0.4939,0.147145987,0.43659845,0.253297538,-0.196074635,-0.228230581
3726,5,0,0,0,0.2220193,0.49769035,0.516550422,0.071439639,-0.08345665
3727,4,0.24695,0,0.4939,0.152356088,0.883291423,0.811528802,-0.219100669,-0.050936889
3728,4,0.1806,0,0.3612,0.411823332,0.764405131,0.461283982,-0.383061409,-0.13801226
3729,4,0,0,0,0.389605016,0.678496242,0.733688176,-0.088148803,-0.383426487
3730,5,0,0,0,0.384714037,0.454417944,0.494873315,-0.000595514,-0.458507538
3731,3,0.129592308,0,0.4939,0.498528868,1.192185998,0.596556187,-0.601815045,-0.108930714
3732,5,0,0,0,0.381516278,0.944097221,0.853386343,-0.159053758,-0.000807347
3733,5,0,0,0,0.27839902,0.996722102,0.50260216,-0.575570762,-0.566260815
3734,5,0.2123,0,0.6369,0.22874774,1.242218971,0.651545346,-0.095993876,0.079816572
3737,5,0,0,0,0.556606889,0.85089612,0.668924928,-0.105218261,-0.302397758
3738,3,0,0,0,0.308421016,0.416677147,0.185100019,-0.155391678,-0.203767911
3739,4,0.11706,-0.0516,0.6369,0.223729029,0.969013929,0.54921931,-0.215317339,-0.107148968
3740,5,0,0,0,0.160170749,0.282382041,0.285732985,-0.13322854,-0.031454843
3741,5,0.053075,0,0.6369,0.226275355,0.759445131,0.631442428,-0.217520058,-0.298543394
3744,4,0,0,0,0.385296822,0.96035409,0.39649573,0.088968985,-0.081651956
3745,5,0.1806,0,0.3612,0.225088701,0.533022106,0.667682886,-0.447883964,-0.495605677
3746,4,0,0,0,0.061929829,1.182045341,0.796537995,-0.543238461,0.033868238
3747,5,0,0,0,-0.078467838,1.664497852,0.219302535,-0.550201178,-0.314338744
3750,3,0,0,0,0.425891846,0.670472264,0.47483936,-0.122669518,-0.290357172
3751,4,0,0,0,0.524031401,0.855260789,0.477393538,-0.18980673,-0.051477376
3752,3,0.04939,0,0.4939,0.240443081,0.522174835,0.224192023,-0.168732956,-0.131164879
3753,5,0.099653846,0,0.4939,0.131747454,1.129648089,0.408132762,-0.238543466,-0.24287717
3754,5,-0.3818,-0.3818,-0.3818,0.12939927,0.900136292,0.370374113,-0.410896391,-0.254894435
3755,5,0,0,0,0.398364693,1.531207442,0.443756551,-0.080106802,0.049627054
3756,5,0,0,0,0.0428738,1.397812486,0.346657962,-0.185096741,-0.358066827
3757,5,0.068425,0,0.4939,0.091755502,0.430014163,0.213371202,-0.036993165,-0.029076081
3758,5,0.035611111,-0.4019,0.3612,0.028101424,1.256516933,0.258965909,-0.338175297,-0.010713858
3759,5,0.054527273,-0.296,0.4939,0.102071069,0.24144882,0.198188692,0.04580437,-0.121476099
3761,5,0.1405,0,0.4215,0.106672414,0.364750355,0.294036269,-0.22962141,-0.076801948
3762,4,0,0,0,0.105088599,0.197100088,0.141998753,-0.158469185,-0.086029828
3764,4,0,0,0,0.254958183,0.83546561,0.650407732,-0.037604891,-0.124192066
3767,4,0,0,0,0.416136831,0.842530131,0.657779634,-0.358866572,-0.21131897
3769,5,0,0,0,0.229444563,0.846551895,0.479247719,-0.398872346,-0.278336078
3772,5,0,0,0,0.009230843,0.134897292,0.111017749,-0.093333408,-0.196138173
3773,2,0,0,0,0.186484277,0.512041211,0.23578012,-0.248431966,-0.078007676
3774,5,0.133966667,0,0.4019,0.308927149,0.580971122,0.392495304,-0.071955778,-0.212749824
3775,5,0,0,0,0.064755656,0.637583733,0.483431607,0.034091227,-0.1293488
3776,5,0,0,0,0.25696072,0.575026035,0.159869328,-0.336299002,-0.195605248
3777,5,0,0,0,0.364598036,0.883042753,0.32623437,-0.20411931,-0.334205747
3778,4,0.068,0,0.34,0.510359704,1.201673269,0.465682298,-0.198226795,-0.362379462
3779,4,0,0,0,0.398583114,0.760474265,0.897287786,-0.052190263,-0.43300736
3781,3,-0.07224,-0.3612,0,0.298505217,0.739691675,0.372857988,-0.064542614,-0.18636702
3782,3,0.09878,0,0.4939,0.34114632,0.592274189,0.454128742,-0.361307293,-0.350458741
3784,4,0,0,0,0.177571222,0.363972157,0.43142429,-0.071256265,-0.16441457
3786,5,-0.007371429,-0.0516,0,0.055356085,0.504166842,0.205318376,-0.135958582,-0.131083414
3787,1,0,0,0,0.148148954,0.384292006,0.153862253,-0.154418528,-0.218923524
3788,5,-0.148,-0.296,0,0.270837098,1.10503459,0.556638896,-0.068996936,-0.985307515
3789,4,0,0,0,0.063919529,0.820783675,0.412450463,-0.299192965,0.074976943
3792,5,0.213142857,0,0.6369,0.193848521,0.983285427,0.428328425,-0.08940202,-0.047192298
3793,5,0.164633333,0,0.4939,0.186473027,0.671327531,0.460058659,-0.247651428,0.018094463
3794,5,0,0,0,0.299342453,0.607976615,0.27912575,-0.194529936,-0.274534941
3795,4,0.09878,0,0.4939,0.147291139,0.77527827,0.523529232,-0.101193205,-0.337874949
3797,4,0.04515,0,0.3612,0.543223441,0.909295619,0.564654946,-0.331917971,-0.142575428
3798,2,0,0,0,0.261174828,0.616590023,0.427914053,-0.368581384,-0.224779665
3800,5,-0.2202,-0.4404,0,0.249896333,1.19310832,0.646987379,-0.064345904,-0.333570987
3801,4,0.1806,0,0.3612,0.214733571,0.861366451,0.583691776,-0.107338935,-0.291965336
3802,5,0.09878,0,0.4939,0.131790668,0.472860187,0.293827653,-0.145431861,-0.169763848
3803,5,0,0,0,0.30093351,1.033174872,0.686324894,-0.24563098,-0.341175795
3804,4,0.0772,0.0772,0.0772,0.256178141,0.752304971,0.327392012,-0.25385204,0.121242963
3805,2,0,0,0,-0.015217481,-0.009339643,-0.074638382,-0.019031269,-0.012078845
3808,5,0,0,0,0.220927894,0.783199191,0.561390877,-0.193074331,-0.270176828
3809,5,0,0,0,0.694116414,0.546135306,1.206083417,-0.607909203,0.127034634
3810,5,0.063825,0,0.5106,0.272113591,0.809743524,0.439585626,-0.134593815,-0.374073774
3811,5,0,0,0,0.356009901,1.478423953,0.763400376,0.354735076,-0.491919339
3812,5,0,0,0,0.016721023,1.240005612,0.61020869,0.077255443,-0.386850238
3814,4,0.094777778,-0.0516,0.4767,0.279364049,0.586838841,0.459990442,-0.161948666,-0.17736198
3815,4,0.029136364,-0.4019,0.3612,0.398529589,0.553640068,0.605617642,-0.39105776,0.008359472
3816,4,-0.051033333,-0.1531,0,-0.036533047,1.132789612,0.388461024,-0.336917728,-0.274492502
3817,5,0,0,0,0.415364921,0.5705688,0.488654286,-0.224797904,-0.399398446
3818,4,0,0,0,0.035603233,0.0240693,0.093260661,0.014232703,-0.013008404
3820,5,-0.1027,-0.1027,-0.1027,0.202493206,1.011695266,0.626098335,-0.061705101,-0.36503908
3821,5,0,0,0,-0.007596732,0.089452431,-0.018200401,-0.093861669,0.051925026
3823,3,0,0,0,0.262153178,0.915030658,1.073916793,-0.187006027,-0.599172771
3824,3,0,0,0,0.726044476,0.733885825,0.471894979,0.038869683,-0.296674669
3825,5,0.3612,0.3612,0.3612,0.639657736,1.139923692,0.559909105,-0.116484649,-0.518785179
3826,5,0,0,0,0.277324885,0.749294162,0.491764039,-0.464976221,-0.34835875
3827,4,-0.1027,-0.1027,-0.1027,0.23270072,0.394167662,0.339617014,-0.172617882,-0.242196023
3829,5,0,0,0,0.3882415,1.056617975,0.410514504,-0.498767316,-0.416017324
3830,5,0.018869231,-0.34,0.6369,0.344212234,1.107709408,0.636141121,-0.291456819,-0.346181005
3831,5,0.1806,0,0.3612,0.403817147,0.680130005,0.696384847,-0.074251719,-0.372887015
3833,5,0.42755,0.3612,0.4939,0.200495854,0.62375766,0.255012214,-0.297020316,-0.319323927
3834,5,0.127266667,0,0.3818,0.101492763,0.617580295,0.373702168,-0.19932881,-0.409272224
3835,5,0.140875,0,0.3612,0.063771077,0.485642731,0.543611944,-0.201849654,-0.225662366
3836,1,0.133966667,0,0.4019,0.256106079,0.784023702,0.374347627,-0.016006069,-0.242280617
3837,4,0,0,0,-0.069155283,0.605354071,0.249892458,-0.193949997,-0.380465239
3839,5,0.1806,0,0.3612,0.315051764,0.562193274,0.472835034,-0.164324373,-0.338750958
3840,4,0,0,0,0.127182722,0.824498713,0.513170838,-0.204799235,-0.308584303
3841,3,0.067433333,0,0.2023,0.142439723,0.358087718,0.231848344,-0.237116277,-0.200273275
3842,5,-0.0258,-0.0516,0,0.373175055,0.682647049,0.699353039,-0.232049271,-0.338582784
3843,5,0.133966667,0,0.4019,0.306153595,1.211158752,0.398644835,-0.654277563,-0.131045252
3844,3,0,0,0,0.46319887,1.54859364,0.366104573,-0.187817976,0.071286812
3845,3,0,0,0,0.258933157,1.063640952,0.859713495,-0.115507558,0.193401366
3846,5,0.0386,0,0.0772,0.309545875,0.915602028,0.741404057,0.076162852,-0.195156887
3847,3,0.0602,0,0.3612,0.237385914,0.813592613,0.713537872,-0.160707995,-0.162886471
3848,1,0,0,0,0.172326609,0.836163521,0.600638628,-0.169392839,-0.293865889
3849,4,-0.03205,-0.1027,0.0772,0.481512606,0.902032971,0.684920192,-0.063057832,-0.176707327
3851,4,0.11315,0,0.2263,0.519733489,1.233770847,0.802774489,-0.694098592,0.238606423
3852,3,-0.025516667,-0.1531,0,0.117454536,0.181573555,0.209920973,-0.202029914,-0.051118597
3853,5,0.099811111,0,0.4939,0.268581569,0.551009834,0.246524185,-0.234900668,0.155987456
3854,4,0,0,0,0.280319333,0.867628753,0.802403808,-0.908410788,-0.611414254
3855,3,0,0,0,0.27089566,1.097347021,0.690257609,-0.064488813,-0.196838483
3856,5,0.053033333,0,0.3182,0.354278177,0.834593952,0.67369777,0.014258775,-0.197227329
3858,4,-0.113333333,-0.34,0,0.227861524,0.551364601,0.429644614,-0.081334367,-0.263362318
3860,5,-0.098666667,-0.296,0,0.428274989,1.031425118,0.487357676,-0.320205063,-0.153636441
3861,4,-0.0129,-0.0516,0,0.245361194,0.675357878,0.449500233,-0.228377253,-0.199368566
3862,5,0,0,0,0.364963055,0.552595913,0.414494783,-0.120896369,-0.268412232
3863,5,0.31845,0,0.6369,0.156697974,0.53664583,0.473442376,-0.257329255,-0.071451619
3864,5,0.3612,0.3612,0.3612,0.321175635,0.597632706,0.538871467,-0.219305336,-0.079446249
3865,4,-0.0502375,-0.4019,0,0.421440601,0.81641376,0.680547893,-0.208891138,-0.330864489
3866,5,0.21519,-0.34,0.6369,0.211105734,0.79959929,0.252440959,-0.23533912,-0.45365271
3870,5,0.123475,0,0.4939,0.294504672,0.624361455,0.554004848,-0.116927855,-0.254358977
3871,1,0,0,0,0.353712797,0.612465262,0.528992653,-0.153182328,-0.168265313
3872,1,0.009795455,-0.1027,0.3182,0.448720098,0.796789825,0.652717531,-0.456624508,-0.274820715
3873,5,-0.03574375,-0.5719,0,0.142270222,0.487773925,0.362287939,-0.076665334,-0.163967207
3875,5,-0.095316667,-0.5719,0,0.156406373,1.034803271,0.542557061,-0.210405365,-0.383375853
3876,3,0,0,0,0.911613643,0.569767118,0.589031398,-0.325560957,-0.32883662
3877,3,0,0,0,0.261785477,0.850918531,0.496431679,-0.177284151,-0.354813933
3878,5,0,0,0,0.05163322,0.141059369,0.133691713,-0.146052524,0.022070566
3879,1,0,0,0,0.018041218,0.297142237,0.160182178,-0.067168668,-0.25308755
3880,5,0,0,0,0.352698714,0.646235824,0.403638154,-0.069108486,-0.202191532
3881,5,0.08038,0,0.4019,0.652237415,0.817606986,0.644436538,-0.359179616,-0.371082097
3882,4,0,0,0,0.228007942,0.439717859,0.328083992,-0.176091015,-0.305863112
3883,1,0,0,0,0.226239905,0.951049089,0.463105857,-0.297413975,-0.193995789
3884,5,0.025733333,0,0.0772,0.192378566,0.484649062,0.116742238,0.020249218,-0.142527983
3885,4,0.24695,0,0.4939,0.18010962,0.985104203,0.848179877,0.038513113,-0.021945423
3886,5,0.6369,0.6369,0.6369,0.162476391,0.611186981,0.518038929,-0.243947521,-0.346711755
3887,5,0,0,0,0.516581953,0.762141943,0.62507987,0.115788296,-0.101382226
3888,3,0,0,0,0.249760091,0.760452151,0.36396277,0.009435531,-0.3768664
3889,5,0.0617375,0,0.4939,0.411664754,0.594180346,0.466726601,-0.318498075,-0.446066678
3890,5,0.31845,0,0.6369,0.488250583,1.118764639,0.475242019,-0.205820084,-0.305593818
3891,5,-0.2732,-0.2732,-0.2732,0.312119991,0.753647864,0.658476055,0.211635172,-0.201823309
3892,3,0.04526,0,0.2263,0.545890391,0.574523509,0.692102313,-0.137495756,-0.344522148
3894,5,0,0,0,0.09741082,0.716068804,0.905341387,-0.15993005,0.033445586
3895,1,0.111625926,-0.1531,0.6369,0.165821105,0.612868428,0.379876107,-0.139805347,-0.325757772
3896,4,0,0,0,-0.013192942,-0.041042998,0.036639895,-0.09856014,0.021161068
3897,5,0.4939,0.4939,0.4939,0.287645668,0.652503192,0.357908905,-0.279424727,0.005754594
3898,5,0.0765,0,0.6369,0.209139735,0.629350066,0.307307005,-0.182417527,-0.141953036
3899,3,-0.0172,-0.0516,0,0.636777103,1.100417733,0.211541623,-0.266968906,-0.627006888
3900,5,0.0129,0,0.0258,0.346951842,0.878884554,0.904375613,-0.372037262,-0.317369372
3901,5,0.10682,-0.0516,0.4404,0.083946995,1.126245856,0.319435209,-0.04292196,-0.127982363
3902,4,-0.1468,-0.4404,0,0.512256861,1.124370694,0.733965576,-0.249224141,-0.280000031
3904,1,0,0,0,0.57134074,0.631840408,0.557509005,-0.441954136,-0.199809864
3905,5,0,0,0,0.544263482,0.913935423,0.456412971,-0.397882521,-0.345687032
3906,5,0.062914286,0,0.4404,0.475446254,0.804454684,0.495756835,-0.119268574,-0.251324594
3907,5,0.072942857,0,0.5106,0.550318003,0.784988761,1.022465587,0.102186978,-0.448940933
3908,3,0,0,0,0.251101136,1.515046358,0.68552506,0.065633684,0.04578172
3909,5,0.234485714,0,0.6369,0.176278532,0.661774158,0.451058775,-0.258184552,-0.188603207
3910,5,0,0,0,0.201716587,0.864465952,0.861531854,-0.760505259,-0.644761443
3911,3,0.1468,0,0.4404,0.236264348,0.526290417,0.484213352,-0.184889764,-0.192449734
3912,5,0.1548,-0.0516,0.3612,0.20829463,0.658920467,0.537581146,-0.168399796,-0.238432586
3913,5,-0.07025,-0.4215,0,0.383313656,1.078634381,0.567743123,-0.305399507,-0.269344836
3914,5,0,0,0,0.280366898,0.794763505,0.390114725,-0.306228608,-0.106371649
3915,4,0.22395,0,0.4939,0.151122421,0.5104599,0.283317029,-0.285284221,-0.229906902
3916,3,0.042666667,0,0.128,0.199705869,0.711925924,0.449770451,-0.121735997,-0.193625912
3918,5,0.070557143,0,0.4939,0.365536898,0.80059123,0.476213664,-0.325850099,-0.244888976
3919,3,0,0,0,0.111684896,0.903636158,0.771041572,-0.203199342,-0.280377269
3920,4,0,0,0,0.304765671,0.413132608,0.663446665,-0.616013587,-0.779696107
3922,1,-0.4215,-0.4215,-0.4215,0.331272453,0.804589093,0.413294762,-0.265431464,-0.144683957
3923,4,0.192888889,0,0.4939,0.245941624,0.805597007,0.485375196,-0.122827537,-0.267522722
3924,5,0,0,0,-0.018331543,0.176805094,0.019218035,-0.022961512,0.085060701
3926,4,0,0,0,0.083393559,1.044157743,0.653162658,-0.11465551,-0.593645751
3929,5,0.190775,0,0.4019,0.449984819,1.130220294,0.620270193,-0.039255522,-0.345664144
3930,3,0,0,0,0.49266693,1.317217469,0.510326624,-0.437633753,0.226681456
3932,2,0,0,0,0.380126923,1.006225586,0.547886252,-0.407718152,-0.169942692
3933,4,0.10615,0,0.6369,0.114425458,0.277787417,0.338415205,-0.14748995,-0.133540988
3934,5,0.19756,0,0.4939,0.352550864,0.780789733,0.634316564,-0.107135355,-0.207845286
3935,4,0,0,0,0.33392036,0.888098717,0.660646617,-0.356370777,-0.11854399
3936,5,0,0,0,0.579829395,1.177543998,0.713629663,-0.63093859,-0.291246504
3937,5,0,0,0,0.488457561,1.027319312,0.855087519,-0.390778571,-0.412696898
3938,1,0,0,0,-0.020887591,0.646063745,0.685266972,-0.629383862,-0.414480746
3940,5,0,0,0,0.227753878,0.764788926,0.342720836,-0.242944896,-0.520299673
